src_port,dest_port,http_method,http_status,http_resp_len,http_url_len,url_contains_script_tag,url_contains_onerror,url_contains_onload,url_contains_onclick,url_contains_onmouseover,url_contains_onfocus,url_contains_alert,url_contains_javascript,url_contains_eval,url_contains_document,url_contains_cookie,url_contains_iframe,url_contains_svg,url_contains_img,url_contains_object,url_contains_embed,http_method_GET,http_method_POST,http_method_PUT,http_method_DELETE,url_has_query_params,url_query_param_count,url_encoded_chars,url_suspicious_chars,response_2xx,response_3xx,response_4xx,response_5xx,is_malicious,attack_type,timestamp,original_url
54262,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:19:51.497257+0000,/
54270,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:19:54.532780+0000,/api/Products
54282,3000,GET,200,3748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:19:57.544387+0000,/?q=orange
54288,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:20:00.555729+0000,/api/Users
50194,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:20:03.569850+0000,/
50210,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:20:06.607228+0000,/api/Products
50216,3000,GET,200,3748,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:20:09.619374+0000,/?q=healthy
40154,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:20:12.631802+0000,/api/Users
40156,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:20:15.645960+0000,/
40162,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:20:18.683515+0000,/api/Products
37846,3000,GET,200,3748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:20:21.695340+0000,/?q=banana
37854,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:20:24.708595+0000,/api/Baskets
37862,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:20:27.721738+0000,/
37868,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:20:30.756706+0000,/api/Products
48664,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:20:33.769575+0000,/?q=juice
48670,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:20:36.782640+0000,/api/Users
34444,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:20:42.832023+0000,/api/Products
34446,3000,GET,200,3748,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:20:45.843395+0000,/?q=apple
34454,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:20:48.855585+0000,/api/Users
60882,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:20:51.869699+0000,/
60898,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:20:54.904131+0000,/api/Products
60910,3000,GET,200,3748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:20:57.917127+0000,/?q=banana
52212,3000,GET,401,982,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,benign,2025-07-29T16:21:00.929137+0000,/api/Users
52226,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:21:03.941936+0000,/
52240,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:21:06.976391+0000,/api/Products
52250,3000,GET,200,3748,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:21:09.988132+0000,/?q=healthy
33020,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:21:13.002194+0000,/api/Baskets
33030,3000,GET,200,3748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:21:16.016290+0000,/
33038,3000,GET,200,12460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:21:19.050554+0000,/api/Products
55916,3000,GET,200,3748,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,benign,2025-07-29T16:21:22.063048+0000,/?q=orange
55928,3000,GET,500,3285,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,benign,2025-07-29T16:21:25.075308+0000,/api/Baskets
48676,3000,GET,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,benign,2025-07-29T16:21:41.619573+0000,/
